1,1990,34,0.4511,0.3513,-0.4607,-0.3542,-0.2963,1.1926,0.94,0.9705,-0.284,0.923,-0.3237,-0.1666,-0.2963,0.9237,-0.6783,0.9038,-0.4668,0.4332,0.7492,-0.7044,21
1,1990,35,0.9158,1.7085,0.8327,0.9901,-0.1009,1.0351,0.7867,1.16,-0.377,1.1571,-0.0031,0.17,-0.1009,1.1456,-0.8437,1.1507,-0.6959,-0.1322,1.4473,-0.529,28
1,1990,36,0.7861,0.6129,1.096,0.3437,-0.3772,1.3375,1.1159,0.569,0.1191,0.8839,-0.2199,-0.6956,-0.3772,0.5245,-0.3998,0.8926,-0.1838,0.1762,0.7492,-0.5184,24
1,1990,37,-0.0106,2.5997,-1.0539,-0.6422,0.4394,1.4435,1.2407,1.2753,-0.16,1.2742,-0.3634,-0.0819,0.4394,1.3155,-0.5612,1.1731,0.0251,0.7416,1.4473,-0.2712,20
1,1990,38,0.4965,0.4655,0.7075,1.2466,2.2503,0.843,0.5314,0.7753,-0.532,1.1571,-0.0769,-0.0699,2.2503,0.7408,-0.8881,0.8253,0.052,0.1762,1.13,-0.7487,40
1,1990,39,-0.0986,1.1231,-0.0348,0.509,0.1381,1.2619,1.0875,0.5108,-0.315,1.3132,-0.5429,-0.7131,0.1381,0.465,-0.7428,0.9038,-0.1299,0.1762,1.4473,-0.4846,27
1,1990,40,0.7353,0.5268,0.14,-0.0074,-0.3242,1.518,1.2861,0.9283,-0.0359,1.3132,-0.0884,-0.5068,-0.3242,0.9274,-0.5612,1.2404,0.0116,0.4332,1.13,-0.5712,42
1,1990,41,0.3096,-0.4972,-0.3025,-0.529,0.1388,0.843,0.5654,1.1018,-0.501,0.923,2.133,0.2768,0.1388,1.1437,-0.654,1.1282,-0.3253,0.4332,1.4473,0.4008,33
1,1990,42,-0.6221,-0.475,-0.2737,-0.4326,2.2462,0.357,0.0604,0.8495,-0.5941,0.6888,5.5287,0.4886,2.2462,0.8856,-0.8518,0.3428,-0.2849,0.1762,0.7492,0.4875,43
1,1990,43,0.1246,-0.3112,-0.9811,-0.9344,1.8683,0.1417,-0.1496,0.6609,-0.7801,0.5718,1.2592,0.472,1.8683,0.6479,-0.872,-0.3304,-0.1771,-0.1322,-0.2662,1.1151,37
1,1990,44,0.911,0.4739,1.5541,1.1291,1.2809,0.7475,0.4349,0.8429,-0.6251,1.0791,-0.4077,0.0913,1.2809,0.8327,-0.876,0.6121,0.3013,0.4332,0.4319,-0.6853,57
1,1990,45,0.1721,0.46,-0.3177,-0.1821,-0.5694,0.9281,0.6392,0.8626,-0.377,1.0791,-0.589,-0.0588,-0.5694,0.8587,-0.7065,1.0048,0.2003,0.4332,1.13,-0.679,71
1,1990,46,1.1969,0.8189,-0.2902,0.397,-0.5799,1.2052,1.0081,0.2866,-0.346,1.1961,-0.7574,-0.8981,-0.5799,0.2162,-0.759,0.2755,0.2811,0.1762,0.0511,0.0035,44
1,1990,47,1.0589,1.7051,-0.9435,-0.917,-0.579,0.589,0.3214,0.0821,-0.5631,0.4937,-0.0746,-0.5585,-0.579,-0.0001,-0.6662,-0.308,-0.2782,-0.3892,0.0511,-0.6156,56
1,1990,48,0.0547,0.7512,-0.3384,-0.7225,-0.2686,-0.3464,-0.7681,-0.2884,-0.9971,0.2986,0.1007,-0.1051,-0.2686,-0.3538,-0.8195,-0.7792,-0.4129,-0.6976,-0.9643,-0.2543,53
1,1990,49,-0.1453,-0.3208,0.8677,0.5988,-0.8096,-0.1228,-0.4333,-0.3072,-0.8111,0.3766,0.7351,-0.3122,-0.8096,-0.3845,-0.7993,-0.9475,-1.1609,-1.5714,0.0511,0.6396,52
1,1990,50,-0.0597,1.1295,-0.1427,0.0982,-1.0374,-0.3727,-0.7568,-2.1317,-0.8731,0.1425,-0.8266,-1.8801,-1.0374,-2.0389,-0.537,-1.9686,-0.1097,-1.5714,-1.7258,-0.7593,47
1,1990,51,1.2142,1.1731,0.7883,1.2111,0.1624,-0.3034,-0.6773,-0.4544,-0.7801,0.1035,-0.1758,-0.2877,0.1624,-0.5191,-0.5693,-1.1607,-0.669,-0.9546,-0.647,-0.4001,26
1,1990,52,1.2836,1.26,-0.4124,-0.4821,-1.0374,-0.4934,-0.91,-2.0651,-1.1212,-0.1697,-0.7952,-1.7458,-1.0374,-1.9953,-0.7348,-1.5983,-1.0194,-1.8284,-0.647,-0.3768,27
1,1991,1,0.1268,0.1138,-0.6773,-0.4138,-1.0374,-1.2125,-1.6647,-2.1955,-1.3692,-0.716,-0.8105,-1.2892,-1.0374,-2.1067,-0.6662,-2.2042,-0.2579,-1.5714,-2.0431,-0.7065,21
1,1991,2,-0.6221,-0.2214,0.6682,-0.7702,-0.6748,-0.7611,-1.1143,-1.2921,-1.2762,0.0254,-0.3138,-0.7719,-0.6748,-1.3528,-0.8478,-1.7891,-0.797,-2.1368,-0.647,-0.1486,21
1,1991,3,-0.6221,1.3969,0.776,0.1932,-1.0374,-0.9459,-1.2505,-1.2068,-1.2762,0.1425,-0.2891,-0.5096,-1.0374,-1.2702,-0.8155,-1.531,-0.6757,-1.5714,-0.647,-0.4698,26
1,1991,4,1.4972,1.529,0.2545,0.0115,-1.0374,-0.6068,-0.8589,-1.8831,-0.9661,0.1035,-0.905,-1.4772,-1.0374,-1.8681,-0.6581,-1.9462,-0.1097,-1.5714,-2.4239,-0.6748,34
1,1991,5,-0.2795,1.0018,0.5605,-0.0744,-1.0374,-0.4892,-0.7965,-1.7583,-1.0281,-0.2867,-0.7897,-1.451,-1.0374,-1.7604,-0.5975,-1.8564,0.0722,-1.263,-2.0431,-0.6938,37
1,1991,6,1.859,0.8521,0.7104,0.288,-1.0374,-0.7128,-1.0348,-1.3794,-1.1522,-0.2867,-0.467,-0.8889,-1.0374,-1.4373,-0.6944,-1.6769,-0.5275,-1.263,-0.9643,-0.6642,17
1,1991,7,-0.4315,0.7896,0.9945,0.7865,-0.6245,-1.3417,-1.6818,-1.4957,-0.9971,-0.638,-0.4275,-0.4541,-0.6245,-1.4902,-0.4764,-1.6095,0.4092,-0.1322,-2.0431,-0.7001,19
1,1991,8,-0.6221,0.6915,-1.2544,-0.9888,-1.0374,-0.9522,-1.2845,-1.0632,-1.0281,0.0254,-0.3168,-0.3358,-1.0374,-1.1161,-0.654,-1.0597,0.2205,-0.1322,-1.345,-0.4423,25
1,1991,9,0.3026,0.6848,-0.8646,-0.1244,-0.3102,-0.885,-1.1143,-1.2105,-1.1212,0.0254,-0.3722,-0.5829,-0.3102,-1.273,-0.7832,-1.5198,-0.3792,-0.9546,-1.345,-0.1697,18
1,1991,10,0.6033,1.1499,0.6118,0.1747,-1.0374,-0.6855,-0.9157,-1.1289,-0.9661,0.2596,-0.7297,-0.6756,-1.0374,-1.1913,-0.7469,-0.9251,0.1464,-0.6976,-0.9643,-0.5881,21
1,1991,11,-0.6221,-0.8303,0.1503,0.4649,-1.0374,-0.9396,-1.2675,-1.2574,-1.0281,-0.0136,-0.6128,-0.5603,-1.0374,-1.2776,-0.6096,-0.9924,0.4563,-0.3892,-0.9643,-0.7424,17
1,1991,12,-0.0111,0.4317,-0.7374,-0.51,-1.0374,-0.9574,-1.2845,-1.3109,-0.9351,-0.1307,-0.6651,-0.5961,-1.0374,-1.3045,-0.6621,-0.869,-0.4871,-0.1322,-0.647,-0.698,17
1,1991,13,1.1194,0.8103,0.6144,0.547,-1.0374,-0.9112,-1.2221,-0.992,-0.7491,-0.0136,-0.4308,-0.2991,-1.0374,-1.0427,-0.6016,-0.8914,-0.669,-0.1322,0.0511,-0.25,16
1,1991,14,0.2944,0.7537,0.7837,0.242,-0.7419,-1.2094,-1.625,-1.8193,-1.2452,-0.1307,-0.4391,-0.9073,-0.7419,-1.7948,-0.7348,-1.531,-0.5612,-1.8284,-0.9643,-0.7318,16
1,1991,15,0.3493,1.2522,-0.2346,-0.2932,-0.9001,-0.9826,-1.2505,-1.0736,-1.3072,0.0645,-0.4649,-0.3514,-0.9001,-1.1439,-0.6379,-1.4861,-0.7027,-1.8284,-0.647,-0.4212,15
1,1991,16,-0.3856,-0.2052,-0.5158,0.0524,-0.0179,-1.0477,-1.4604,-2.0229,-1.4002,0.1035,-0.416,-1.2313,-0.0179,-1.9628,-0.8115,-1.3178,-0.8172,-1.5714,-0.647,-0.4085,23
1,1991,17,-0.6221,0.5159,-0.1839,0.2777,-0.2889,-0.4672,-0.7908,-0.8025,-1.1832,0.3766,-0.4667,-0.517,-0.2889,-0.8394,-0.7307,-0.5212,0.0049,0.1762,-0.2662,-0.7445,16
1,1991,18,0.5915,0.2823,-0.3466,-0.3075,-1.0374,0.0892,-0.1269,-0.1843,-0.7491,0.5327,-0.7279,-0.3891,-1.0374,-0.2851,-0.5895,0.096,-0.1367,-0.1322,0.4319,-0.7593,17
1,1991,19,-0.0997,0.4466,-1.2819,-1.0873,-0.2281,-0.0525,-0.4049,-0.2875,-0.7801,0.5718,-0.446,-0.3636,-0.2281,-0.3687,-0.6984,-0.207,-0.5073,-0.3892,0.4319,0.031,12
1,1991,20,-0.6221,-0.1872,-0.682,-1.2647,-0.9422,-0.2824,-0.6546,-0.415,-1.0281,0.3376,-0.1053,-0.2899,-0.9422,-0.5061,-0.6742,-0.5212,-0.669,-0.9546,0.4319,-0.1254,17
1,1991,21,-0.4634,0.056,-1.4061,-0.7944,0.1329,-0.0924,-0.6149,-0.083,-0.9351,0.4937,0.4468,-0.1169,0.1329,-0.1635,-0.8559,0.1521,-0.6151,-0.3892,0.4319,-0.7424,10
1,1991,22,0.0794,0.2731,0.1646,0.6636,0.2292,0.0724,-0.2744,0.0155,-0.7181,0.6108,0.08,-0.1468,0.2292,-0.0697,-0.7751,0.5897,-0.4668,0.4332,0.7492,-0.7001,15
1,1991,23,-0.3229,-0.3342,-1.1048,-0.4304,-0.8526,0.5942,0.4122,-0.2134,-0.5631,0.6498,-0.8058,-0.8496,-0.8526,-0.2786,-0.5693,0.6906,-0.2377,0.4332,0.7492,-0.3832,19
1,1991,24,-0.1505,0.2479,-0.3834,-0.3339,-0.8981,0.8682,0.6676,0.159,-0.501,1.04,-0.7869,-0.7149,-0.8981,0.0844,-0.7025,0.8141,-0.0154,0.7416,1.13,-0.6198,21
1,1991,25,-0.5176,-0.2894,-0.9637,-0.8538,-0.0252,0.7832,0.5881,0.689,-0.47,1.04,-0.529,-0.1001,-0.0252,0.6182,-0.7671,1.3639,-0.4062,0.7416,1.8281,-0.7487,14
1,1991,26,-0.3689,-0.0409,-0.2268,-0.5227,0.6498,0.5144,0.1966,0.6421,-0.284,0.7669,-0.0492,0.0855,0.6498,0.569,-0.8034,0.5672,-0.2849,0.1762,0.4319,-0.5564,18
1,1991,27,-0.6221,0.4278,-0.0068,-0.0437,-0.4266,0.4861,0.1228,0.4564,-0.315,0.6498,0.2781,-0.0618,-0.4266,0.3898,-0.7751,0.9263,-0.6623,0.1762,1.13,-0.2965,13
1,1991,28,-0.241,-0.8303,-0.8575,-0.4066,-0.8972,0.949,0.747,0.3551,-0.408,0.8449,-0.4898,-0.5969,-0.8972,0.2589,-0.6944,0.9599,-0.6286,0.1762,1.4473,-0.7213,14
1,1991,29,-0.6221,-0.4152,-1.3698,-1.0218,-0.3587,1.1202,0.8832,0.5455,-0.377,1.1181,-0.3768,-0.5459,-0.3587,0.4678,-0.6944,1.2629,-0.514,0.7416,1.13,-0.5607,18
1,1991,30,-0.3656,-0.9958,-0.8578,-0.8728,0.2568,0.8073,0.5938,0.7106,-0.408,0.962,-0.2891,-0.0915,0.2568,0.6377,-0.7469,0.6345,-0.9992,0.1762,1.4473,0.0923,23
1,1991,31,-0.6221,-0.8303,-0.1527,-0.5096,0.07,0.8399,0.5825,0.8063,-0.439,1.001,-0.1279,-0.0334,0.07,0.7315,-0.7307,1.0834,-0.7835,0.4332,1.8281,-0.4381,25
1,1991,32,-0.4171,-0.1214,-0.1267,0.0907,-0.7334,0.8241,0.503,0.7997,-0.501,0.923,-0.1945,-0.0246,-0.7334,0.7426,-0.7469,1.0273,-0.7027,0.1762,1.4473,-0.5543,62
1,1991,33,-0.5198,-0.8303,-0.629,-0.5412,-1.0374,1.2566,1.1272,0.8101,-0.191,1.1571,-0.4506,-0.4119,-1.0374,0.7529,-0.763,1.7566,-1.1946,0.4332,2.2089,-0.7487,60
1,1991,34,-0.5376,-0.2409,-0.9853,-0.6968,0.1493,1.1769,0.9173,0.8738,-0.253,1.001,-0.3336,-0.2635,0.1493,0.8179,-0.7025,1.6332,-0.231,0.9986,1.4473,-0.7868,76
1,1991,35,-0.4456,-0.5852,0.3083,-0.1848,0.2253,1.0341,0.7697,0.932,-0.346,1.1181,-0.3722,-0.0759,0.2253,0.8698,-0.7106,0.758,-0.4736,-0.1322,1.13,-0.5924,66
1,1991,36,-0.1583,-0.2951,-0.8341,-0.4726,0.47,1.0257,0.73,1.0164,-0.346,1.04,0.0553,0.0245,0.47,0.9813,-0.7792,1.3751,-0.2175,0.9986,1.4473,-0.2437,64
1,1991,37,-0.1828,0.2761,-1.2056,-0.6859,-0.2697,1.3448,1.1159,0.7885,-0.191,1.1571,-0.6582,-0.4918,-0.2697,0.7426,-0.5208,1.3975,-0.1434,0.7416,0.7492,0.4706,68
1,1991,38,-0.1453,0.2166,-0.4485,-0.3951,-0.3619,1.3354,1.0875,1.084,-0.129,1.1961,-0.2568,-0.1764,-0.3619,1.0704,-0.6863,1.3526,-0.5679,0.4332,1.4473,-0.6515,89
1,1991,39,0.2833,0.1845,-0.4102,0.1961,0.645,0.9921,0.6505,0.8795,-0.315,0.962,0.8666,-0.0997,0.645,0.8392,-0.7953,0.7467,-0.6218,0.1762,1.4473,-0.1465,92
1,1991,40,-0.0022,0.3338,-0.3355,-0.0749,-0.3127,0.6908,0.3668,0.7528,-0.5631,1.001,0.4629,0.0491,-0.3127,0.7129,-0.8034,0.4326,-0.514,0.1762,0.7492,-0.2585,140
1,1991,41,-0.2699,-0.2839,-0.7633,-0.4036,-0.3031,0.6268,0.3498,0.4179,-0.439,0.7278,0.3499,-0.2271,-0.3031,0.3843,-0.7428,0.3653,-0.6555,-0.3892,0.4319,-0.6431,116
1,1991,42,-0.8579,0.0166,-1.2463,-1.1372,-0.9621,0.8724,0.5484,0.5042,-0.439,0.923,-0.2017,-0.3859,-0.9621,0.4409,-0.7307,1.0609,-0.1771,0.7416,1.4473,-0.3684,142
1,1991,43,0.482,-0.0694,-0.2844,-0.0231,0.1118,0.8682,0.6052,0.1347,-0.439,0.8839,-0.6305,-0.7511,0.1118,0.063,-0.5854,0.4999,-0.4331,0.1762,0.7492,-0.7445,129
1,1991,44,-0.2625,-0.2534,-1.0248,-0.9658,0.6235,0.8787,0.6052,0.4386,-0.315,0.923,-0.3023,-0.4413,0.6235,0.4047,-0.5208,0.7243,-0.3523,0.1762,1.4473,-0.717,140
1,1991,45,-0.5561,-0.6045,-1.2049,-0.9889,-0.0556,0.2793,0.0377,0.2078,-0.253,0.6108,0.805,-0.151,-0.0556,0.1392,-0.5612,-0.005,-0.5881,-0.1322,0.4319,0.0564,140
1,1991,46,-0.2521,-0.1298,-0.0951,-0.0449,0.7635,-0.0178,-0.3539,0.2397,-0.7491,0.6498,0.7559,0.1933,0.7635,0.2004,-0.8236,-0.4202,-0.5949,-0.6976,0.0511,-0.2226,127
1,1991,47,-0.8983,-0.8251,-0.8482,-0.2659,-1.0374,-0.0084,-0.4163,-0.8015,-0.8111,0.5327,-0.5729,-0.9233,-1.0374,-0.8403,-0.7388,-0.6895,-0.5612,-1.263,0.0511,-0.6198,129
1,1991,48,-0.308,0.2097,-0.3003,-0.4274,-0.229,-0.2456,-0.5809,-0.2049,-0.7181,0.4547,0.8881,-0.0911,-0.229,-0.2796,-0.8074,-0.7231,-0.669,-1.263,0.0511,0.7918,169
1,1991,49,-0.3648,0.112,-0.9168,-0.8081,-1.0374,-0.0493,-0.3085,-0.1815,-0.9041,0.7669,-0.1115,-0.2607,-1.0374,-0.2684,-0.872,-0.3641,-0.9183,-0.9546,0.7492,-0.4043,141
1,1991,50,-1.1571,0.72,0.2731,0.3257,-1.0374,-0.1407,-0.5071,-0.4835,-0.9971,0.6108,-0.303,-0.4926,-1.0374,-0.5646,-0.8115,-1.2393,-1.0127,-1.5714,-0.2662,-0.0958,108
1,1991,51,-0.6221,-0.6767,-1.1745,-1.936,-1.0374,-0.4598,-0.8703,-1.566,-1.1832,0.3376,-0.7191,-1.3,-1.0374,-1.571,-0.7953,-1.7218,-0.8711,-1.8284,-0.9643,-0.6896,78
1,1991,52,-0.0434,-0.0267,-0.8591,-0.8645,-1.0374,-1.6083,-2.1641,-2.1045,-1.3072,-0.5599,-0.476,-0.8422,-1.0374,-2.0259,-0.755,-2.2267,-0.8577,-2.1368,-1.7258,-0.529,70
1,1992,1,-0.0319,0.2597,-0.2245,-0.2452,-1.0374,0.864,0.6392,0.4076,-0.501,0.8839,-0.7297,-0.536,-1.0374,0.6182,-0.7146,0.1633,-0.8577,0.1762,1.13,-0.8185,81
1,1992,2,-0.2118,-0.4467,-0.8486,-1.0681,3.5569,-0.5858,-0.8816,-0.521,-0.9351,0.1425,-0.499,-0.1171,3.5569,-0.5683,-0.7307,-1.2056,-0.2377,-0.9546,-0.9643,0.4114,104
1,1992,3,0.6897,0.8633,-0.048,-0.0286,-0.966,-1.0078,-1.3867,-0.5145,-0.9971,-0.0526,-0.4644,0.2778,-0.966,-0.598,-0.8559,-1.3515,-0.8644,-0.6976,-0.2662,-0.1359,90
1,1992,4,-0.0509,0.0349,-0.1768,-0.3951,-1.0374,-1.1894,-1.5058,-1.4638,-1.2142,-0.0526,-0.8033,-0.5388,-1.0374,-1.4754,-0.7146,-1.834,-0.2647,-0.9546,-1.345,-0.791,85
1,1992,5,-0.6221,-0.6585,-0.3801,-0.1185,-1.0374,-0.948,-1.3356,-1.6627,-1.2762,-0.0916,-0.7712,-0.9694,-1.0374,-1.6685,-0.6904,-1.8788,-0.669,-1.8284,-1.345,-0.6241,55
1,1992,6,-0.2061,-0.3543,-1.2104,-0.1661,-1.0374,-1.3154,-1.6704,-1.7293,-0.8421,-0.4819,-0.5475,-0.7117,-1.0374,-1.7093,-0.4199,-1.9462,-0.3051,-0.9546,-1.345,-0.7551,53
1,1992,7,-0.6221,0.0303,-0.0844,-0.2753,-1.0374,-0.6698,-0.9327,-0.3944,-0.9971,-0.1697,-0.4575,0.1038,-1.0374,-0.4504,-0.759,-0.9139,-0.6757,-0.1322,-1.345,-0.791,65
1,1992,8,-0.6221,0.4826,-0.0995,0.0151,-1.0374,-0.5963,-0.893,-1.0651,-1.0281,0.2205,-0.8197,-0.6784,-1.0374,-1.1309,-0.65,-1.1271,-0.2916,0.7416,-0.2662,-0.6304,33
1,1992,9,-0.1657,-0.3803,-0.4931,-0.4649,-1.0374,-0.9091,-1.2335,-1.4994,-1.2762,0.2205,-0.589,-0.8548,-1.0374,-1.5413,-0.6984,-1.4973,-0.8644,-1.5714,-0.2662,-0.4804,38
1,1992,10,-0.6221,0.4634,-0.1468,-0.1073,-1.0374,-0.7779,-1.137,-1.2696,-1.1212,-0.0136,-0.7943,-0.7369,-1.0374,-1.3333,-0.7267,-1.2056,-0.0895,-0.6976,-0.9643,-0.7572,59
1,1992,11,-0.3155,-0.3078,-0.9922,-0.5604,-0.5062,-0.7905,-1.1483,-1.1233,-1.1832,0.1425,-0.6305,-0.5717,-0.5062,-1.1755,-0.6702,-1.1046,-0.1164,-0.3892,-0.2662,-0.6938,40
1,1992,12,-0.5661,-0.3589,-0.8077,-0.8074,-1.0374,-0.5606,-0.8589,-1.0126,-0.9351,-0.0916,-0.8391,-0.649,-1.0374,-1.0511,-0.6177,-0.8578,-0.0693,-0.6976,-0.2662,-0.717,37
1,1992,13,-0.6221,-0.8303,-0.9005,-1.14,-1.0374,-1.096,-1.4321,-1.098,-0.9661,0.0254,-0.4367,-0.2659,-1.0374,-1.1597,-0.5895,-0.7792,-1.08,-0.1322,0.0511,-0.7699,29
1,1992,14,-0.2184,-0.4126,-0.1202,-0.2988,1.7594,-0.5343,-0.9213,-0.8972,-0.9971,0.1035,-0.5475,-0.5703,1.7594,-0.9675,-0.6056,-0.7568,-0.2243,-0.6976,-0.2662,-0.3092,30
1,1992,15,-0.1891,0.0387,-1.0663,-0.9289,-0.049,-0.0199,-0.2801,-0.6927,-0.5631,0.0645,-0.6651,-0.8074,-0.049,-0.741,-0.3594,-0.1621,-0.076,0.1762,-0.2662,-0.8185,30
1,1992,16,-0.4023,-0.2468,-0.5764,-0.3458,0.8637,-0.6456,-0.9781,-0.2021,-0.9351,0.3376,0.7074,0.2872,0.8637,-0.2786,-0.7751,-0.2968,-0.9992,-0.3892,0.4319,-0.3007,28
1,1992,17,-0.2758,-0.1105,-0.6784,-0.5636,-0.2103,-0.4567,-0.7738,-0.7893,-0.8731,0.2986,-0.326,-0.52,-0.2103,-0.845,-0.5814,-0.409,-0.359,-0.3892,0.0511,-0.7213,23
1,1992,18,-0.8668,-0.5312,-1.7653,-1.3482,-1.0374,-0.3769,-0.5638,-1.2152,-0.408,-0.0526,-0.8289,-1.0096,-1.0374,-1.2043,-0.3594,0.1408,-0.7094,0.7416,0.7492,-0.7847,24
1,1992,19,-0.1531,0.7544,-0.2641,0.0667,-0.719,-0.275,-0.6263,-0.6758,-0.408,0.1035,0.1169,-0.5124,-0.719,-0.6519,-0.533,-0.3192,-0.514,0.7416,0.0511,-0.1423,29
1,1992,20,-0.2041,-1.1371,-0.8037,-0.9108,-0.9701,-0.2761,-0.5695,-0.6402,-0.9351,0.2596,-0.2868,-0.5262,-0.9701,-0.6927,-0.7509,0.1969,-0.9655,-0.6976,0.4319,-0.6473,26
1,1992,21,-0.2002,-0.4884,-1.8716,-1.7327,0.6061,-0.2215,-0.5355,0.3392,-0.7491,0.4157,12.2392,0.4922,0.6061,0.3119,-0.6137,0.5223,-0.5814,0.1762,0.7492,-0.3515,23
1,1992,22,-0.0586,-0.8303,0.2294,0.1346,3.2229,-0.0693,-0.3822,0.7116,-0.6251,0.4937,2.0846,0.7241,3.2229,0.7018,-0.7146,0.1857,-0.9655,-0.3892,1.13,0.8763,20
1,1992,23,-0.0574,0.1095,-1.2323,-1.1948,-0.0712,0.2898,-0.002,0.8354,-0.7491,0.8059,0.2322,0.5175,-0.0712,0.8076,-0.7832,0.2418,-0.514,-0.3892,0.4319,1.3771,19
1,1992,24,-0.337,-0.346,-1.3357,-1.0803,-0.049,0.1407,-0.212,0.5934,-0.9041,0.7278,0.0892,0.3833,-0.049,0.531,-0.8195,0.7916,-0.5342,0.1762,1.4473,1.3454,20
1,1992,25,-0.185,0.2201,-0.2798,-0.1166,0.1537,0.1627,-0.2177,0.5202,-0.7491,0.4937,-0.0654,0.2962,0.1537,0.4474,-0.8155,0.859,-0.5949,0.1762,1.4473,-0.1887,26
1,1992,26,0.006,0.0278,-0.8397,-1.0446,0.174,0.631,0.2533,0.7444,-0.501,0.8839,-0.1438,0.0899,0.174,0.6851,-0.8922,1.016,-0.4601,0.1762,1.13,-0.7044,29
1,1992,27,-0.0741,0.1426,-0.4383,-0.3999,-0.7917,1.0782,0.9116,0.6731,-0.501,1.001,-0.6905,-0.3927,-0.7917,0.5941,-0.7388,1.5995,-0.642,0.4332,2.2089,-0.753,31
1,1992,28,-0.6221,0.5457,-0.7395,-0.5847,-0.9948,1.158,1.0591,0.6224,-0.377,1.1571,-0.7966,-0.51,-0.9948,0.53,-0.5935,1.2068,-0.6555,0.1762,1.4473,-0.7804,28
1,1992,29,-0.129,-0.0116,-0.8027,-0.2312,1.116,0.7937,0.4746,0.5268,-0.501,0.8839,0.1423,-0.2783,1.116,0.44,-0.8155,0.3428,-0.9251,-0.3892,1.13,0.1367,26
1,1992,30,-1.9947,-0.5674,-0.8699,-0.8751,-0.2709,0.38,0.1115,0.4104,-0.7181,0.8839,0.6714,-0.0212,-0.2709,0.3221,-0.8074,0.2867,-0.541,-0.3892,0.7492,0.0479,32
